,title,company,description,location,posted_date
835, ServiceNow Administrator , Veterans Sourcing Group ,"Job Title: ServiceNow Administrator (Hybrid) Location: Alpharetta, GA 30005 Duration: 12 Months Contract + Extension   Hybrid: 3 days a week onsite and 2 days will be Remote   Job Description: This position is with the Enterprise System Management (ESM) department.The position is with a team responsible for a set of systems used to manage client’s IT inventory and assets data, together with their configuration and operational state.This position is for a data architect/modeler.The main project w"," Alpharetta, GA, USA ", Posted 2 days ago
836, Data Analyst , Strategic Staffing Solutions ,"Title: Data Analyst (Python/Pandas/SAS/SQL) - (NO C2C, C2H, OPT)  Location:  St. Louis, MO – hybrid onsite 2-3 days/week Duration:  12 Months (W-2 contract) W2 Rate - $65-$68/hr WE WILL TRANSFER VISAS AND PROCESS GCs This position is with our lead banking client! This position is on hybrid schedule (2-3 days on-site per week) and must be on-site day one. Required Qualifications:  4+ years of Quantitative Solutions Engineering experience, or equivalent  - Statistical background works as well3+ ye"," St. Louis, MO, USA ", Posted 4 days ago
837, BI Developer (Remote) , GSK Solutions Inc. ,"Job Title: BI Developer (Remote)  Location: Remote (Nashville, TN)  Duration:  04/24/2023 - 04/24/2024  Pay Rate: $80/hr Contract hire position Job Description: Under supervision of the Director of Data Services, this position develops, modifies, and analyzes data components and create insights for a business intelligence technology solution. This position either works in a team collaboration or independently on the data projects while optimizing the resource utilization  and ensure proper contr", Remote , Posted 8 days ago
838, Clinical Data Specialist , Precision Resource Group Limited ,"We are seeking a Clinical Data Specialist for our customer in the Biotech indsutry.  The successful candidate will be responsible for managing the clinical data generated from clinical trials and studies conducted by the company, ensuring data quality, data integrity, and adherence to regulatory requirements.  Responsibilities:  * Develop and maintain data management plans for clinical studies  * Oversee the collection, cleaning, and quality control of clinical data in accordance with Google Clo"," Philadelphia, PA, USA ", Posted 5 days ago
839, ETL developer , Synechron ,"Synechron is seeking to hire multiple ETL developers. Location: NYC, NY (Day 1 onsite, hybrid model)   Must have skills  • 8-10 years of ETL development experience  • ETL Developer With Python, Py-Spark, Data Nudging, Data Modeling • Good experience with Stored Procedures, Functions, and Triggers • Strong RDBMS Concepts (mySql, TSQl, PSQL any database)   Nice to have skills: SAQL, Databriks, and reporting tools.   SYNECHRON’S DIVERSITY & INCLUSION STATEMENT Diversity & Inclusion are fundamental "," New York, NY, USA ", Posted 24 days ago
840, Azure Data Engineer , Swanktek ,"Experience with Azure: Data Factory, Synapse, Blob Storage , ADLS , Azure SQL, Logic AppsSolid knowledge of data processing languages, such as SQL, Python, or Scala.Data MigrationAzure DevOpsETL Experience with SSIS ,informatica"," Jersey City, NJ, USA ", Posted 38 days ago
841, SAP - Data Analytics , Link Technologies ,"Link Technologies (LinkTechConsulting.com), is currently seeking SAP – Data Analytics for a contract opportunity in Las Vegas, NV. This position will work with cross functional teams in.   QUALIFICATIONS Data Analytics  Application Maintenance, Enhancements, and Upgrades  Capture KPI metrics per user requirements and design dashboards using SAP Analytics Cloud.Ability to create models based on import or live connections, and stories within SAP Analytics Cloud.Knowledge of and experience with HAN", Remote , Posted 5 days ago
842," GIS Specialist - Direct Hire - onsite Richmond, VA ", Vaco Technology ,"The primary responsibility of this role will be to build and maintain data models for use in applications, analytics, Data Science and desktop, web, and mobile GIS tools. Partner with the business to define data needs to support the business objectives and collaborating with IT team members to achieve the business objectives. Essential Function % of Time Spent on Function 1. Develop and maintain various data pipelines and models using both internal and external data sources including validation "," Richmond, VA, USA ", Posted 5 days ago
843, Database Developer , NAVSEA ,"Acquisition Readiness (AR30) IT Division at Naval Surface Warfare Center (NSWC) Corona is a matrix organization with over one hundred team members collaborating across IT Project Management, Software Development, Data Management, and Infrastructure and Cybersecurity branches to accomplish our mission in developing and managing innovative information technology business solutions to support decision makers with accurate and timely information. As an integral part of NAVSEA, we are committed to su"," Norco, CA, USA ", Posted 27 days ago
844, CDM , Diverse Lynx Llc ,"Job Summary: This position supports the successful development global data strategy, particularly Customer Master Data. This role interacts with colleagues in all Markets to assist in data conversion activities and on-going adherence to global data standards.  Accurate and timely Customer Master Data is essential to successful relationships with our customers as well as internal reporting.   Essential Functions & Accountabilities: Analyzes large quantities of customer master data from multiple s", Remote , Posted 6 days ago
845, IT - Business System Analyst II ," Digipulse Technologies, Inc ","I am Swathi Irukulla from Digipulse Technologies, Inc (DTI) is a software solutions company offering focused IT services for over 15 years to fortune 1000 clients.  We provide services in enterprise application development, system integration & support services for Insurance, Financial, Hospitality, Telecommunication, Pharmaceutical & Banking sectors. We are hiring for our Direct client Lincoln Financial Group it is a long term project for 2-3 years and possibly extended. Hiring for our Direct C", Remote , Posted 1 day ago
846, Technology Data Analyst , Enterprise Engineering ,"Technology Data Analyst 3 days on site in NYC, NY Long Term Consulting Opportunity The process will be 2 technical zoom interviews and 1 final round with hiring manager.   Financial Industry experience required.  Seeking a Technology Data Analyst (with Finance Domain experience) who will be responsible for the analysis, governance and management of data that is sourced into the shared data platforms that are used across LCG. This includes understanding of requested datasets, the rationalization "," New York, NY, USA ", Posted 6 days ago
