,title,company,description,location,posted_date
818, Delivery Manager SAP BODS , SGIC Cloud Technologies Inc. ,"Title: Delivery Manager SAP BODS Location: Remote Max Rate: $70/hr  JOB Description: Making sure that services are being seamlessly delivered to the clients.In charge of a variety of tasks, such as leading project teams, rectifying reliability issues, monitoring progress, tracking KPIsSeeking a strong technical SAP Data Services consultant with extensive Hands On experience on BODS. Strong SQL, analytical and communication skills. Experience in designing and development of complex jobs in SAP DS", Remote , Posted 3 days ago
819, Data Engineer/Scientist , Randstad Technologies ,"job summary:  Requires a Bachelor's degree in Computer Science, Mathematics, or related disciplines; 5-7 years experience in predictive analytics and experience with software such as Hadoop technologies; 5-7 years Teradata experience and complex SQL, or equivalent; or any combination of education and experience which would provide an equivalent background. Experience in the healthcare sector preferred. Experience with deployment techniques within an agile development methodology preferred. stron"," Remote or Chicago, IL, USA ", Posted 3 days ago
820, SAP BODS Developer , Cloudious LLC ,Please find below Technical requirements for a SAP BODS Developer Good in Data servies development with good knowledge on transformations available and conditional flows. Able to monitor jobs and set alerts on job failures. Able to debug issues and back track the failure Should have good knowledge in SQL to analyse the queries Good performance tuning skillset Able to connect to multiple sources with the required adaptors and configurations SAP standard best practice in migrating the codes should," Plano, TX, USA ", Posted 3 days ago
821, Lead SQL Developer , Rivi Consulting Group ,"Lead SQL Developer Omaha, NE(travel a few times a month onsite. ) Duration:  14 months Data Engineer with focus on SQL/ETL Development     Required Skills: Lead experience5+ years with SQLPython (may be leveraged for basic scripting activities; not a heavy requirement but something a solid dev will have experience with in this field)ETL experienceData Modeling/Data MappingExperience in Insurance industry-ideally Property & Casualty."," Omaha, NE, USA ", Posted 2 days ago
822, Data Entry , BCforward ,"Data Entry  BCforward is currently seeking highly motivated Data Entry in Marlborough, MA  01752 Job Title: Data Entry  Location: Marlborough, MA  01752  Expected Duration: 08 plus month(s) Responsibilities:  Data entry of nurse aide information into My License Office MLO database. Qualified applicants must have data entry experience including but not limited to ability to cut/paste data from csv files and perform quality checks to ensure data accuracy and integrity. Experience working with conf"," Marlborough, MA, USA ", Posted 4 days ago
823, Change Management Consultant , Maris Consulting Group ,"This role is 100% remote but you have to work  PST hours  Process: 2 interviews, 1 with Director and 1 with hiring Mgr Notes:Must have previous change management experience with large scale Data Transformation projectsThis role is overseeing their ""Data Transformation"" change programEnterprise and Technology company experiencePreferred if they come from a large consulting company background (Deloitte, PWC, Accenture, etc)Does not want to see HR related change projects like policies or system imp", , Posted 3 days ago
824, JDA Developer , IDC Technologies ,"We are in Critical need of JDA Developer  for Fulltime Hire in Waukegan, IL Role : JDA DeveloperLocation : Waukegan, IL Duration : Fulltime HireJob Description : Experience in JDA,data management, data migration and data modeling with a deep knowledge of Oracle Database architecture concepts.Experience on Production support and de-bug production real-time issue for application built on backend PLSQL db objectsHands-on software development experience with Oracle Database ecosystem and data manipu"," Waukegan, IL, USA ", Posted 2 days ago
825, Business/Informatics Analyst , Eclaro ,"Job Duties   Under the direction of client and NYC DOHMH Public Health Agency, the subcontractor will work with the client team to analyze system specifications and evaluate business requirements to support NYC DOHMH with workplan projection.   The project seeks to improve and support the NYC DOHMH Electronic Case Reporting (eCR) registry COVID-19 Onboarding, Quality Assurance (QA), and application enhancement. The project will provide enhanced guidance and technical support to aid in onboarding"," New York, NY, USA ", Posted 43 days ago
826, Lead Data and Integration Engineer , ICONMA ,"Lead Data and Integration Engineer Location: Remote  Duration: 3 months with Possible Contract to hire Description:  Develops, test and maintains code using software development methodology and appropriate technologies for the system being used.  Works closely with Business Analysts to develop detail systems design and written test plans for online and report application programs.  Performs analysis on projects and provides a project plan that shows the tasks needing to be completed and a time e", Remote , Posted 3 days ago
827, Sr. Cloud Data Engineer , Denken Solutions ,"Currently, we are looking for talented resources for one of our listed clients. If interested please reply to me with your updated resume or feel free to reach out to me for more details at . Title: Sr. Cloud Data Engineer  Location: Plano, Texas/McLean, Virginia Onsite  Duration: 12 Months Contract To Hire  Job Description:  Must-Have: Minimum of 8+ years of relevant experience. Building data lake platform in AWS (Glue, DynamoDB S3, EMR) Python Scala Understand data engineering, data governance"," Plano, TX, USA ", Posted 3 days ago
