,title,company,description,location,posted_date
751, Data Quality Consultant , Tiger Advisory Group ,"Role: Data Quality Consultant – Finance Location: Remote Flex (2 days on-site in NYC) Rate: $65-75/hour  Duration: 24+ months   This groups sits in Finance and its responsible for setting the data quality rules, controls, process and root cause analysis for finance data and finance regulatory reports including BHC, Branch or Liquidity regulatory reports including, but not limited to FRY-9C, FFIEC 009, FRY-15, FR2052a, FFIEC 002 and FFIEC 019 and other US regulatory reports.   Duties: Contributes"," New York, NY, USA ", Posted 15 days ago
752, Azure Architect , Y & L Consulting Inc. ,"Minimum experience: Azure Data Lake - 2 years Azure Synapse Analytics - 3 years SQL Server Data Warehouse - 8 years Data Modeling - 5 years   Responsibilities You are an expert in Azure Data Analytics having a thorough understanding of Azure Data Platform tools.Expertise and hands-on experience on Azure Platform including Data Factory, Synapse, Data Lake Gen2, CICD, DevOps.Expertise in SQL Server DB, SQL Server Data Warehouse.Collaborate with project stakeholders like database administrators, te"," Clearwater, FL, USA ", Posted 38 days ago
753, Data Modeler Senior ," Digital Intelligence Systems, LLC ","Role: Data Modeller Analyst  Location: McLean, VA(3 days Onsite)  Duration: 6+ months possible of extension. MUST HAVE  5+ Years of Data Modeling  Expert SQL Skills  Data Warehousing and Analytics  Data Modelling Tools - ERWin/ERStudio  Maintaining current data modelling and mapping documents  Understanding of source and target and help in data transformation PREFERRED  Big Data Space - Spark/Pyspark/Hadoop/HDFS/etc. highly desired  SAS is good to have Digital Intelligence Systems, LLC (DISYS) i"," McLean, VA, USA ", Posted 12 days ago
754, Capital Markets Business/Data Analyst , Randstad Technologies ,"job summary:  Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles.    location: Charlotte, North Carolina  job type: Contract  salary: $58.70 - 63.70 per hour  work hours: 8am to 5pm  education: Bachelors     responsibi"," Charlotte, NC, USA ", Posted 12 days ago
755, Manager of MDM , HireRising ,"Role Summary:  The Manager of Master Data Management (MDM) provides development and administration on MDM tasks related to E-Commerce initiatives.  As a lead for the E-Commerce team, the Manager of MDM will be responsible for the design, development, deployment, and support of MDM solutions, including Data Governance and Quality.   Essential Duties and Responsibilities: Provides expertise in designing and implementing MDM solutions.Works closely with MDM Admin and team, business analysts, and de"," Phoenix, AZ, USA ", Posted 17 days ago
756, Senior Director of Data Strategy and Data Science , Central New Mexico Community College ,"Compensation: $80,979.00 - $97,173.00 Compensation Type: Employee Employment Type: Regular Grade: E08 Position Summary The Senior Director of Data Strategy and Data Science is responsible for developing the College's data-driven decision-making culture. This position will oversee a program in building data literacy and effective data use across the College, identifying and proposing data-driven approaches to solving College challenges, supporting College leadership, departments and Office of Dat"," Albuquerque, NM, USA ", Posted 49 days ago
757, DATA ENTRY SPECIALIST , Experis ,"Job Role: DATA ENTRY SPECIALIST  Location: New Brunswick, NJ (Onsite)  Duration: Contract  Rate: $17/hr on W2 Job Description  Must Have List:  3+ years of experience with the following: - Extract data from database  - Open in an application and save as PDF. Skills:  - Knowledge of SQL/Oracle  - Knowledge of Excel Powerpoint/Excel/Word - 3-5 years  Oracle /SQL - 3-5 years"," New Brunswick, NJ, USA ", Posted 12 days ago
758, Senior Data Engineer , ALTA IT Services ,"ALTA is supporting a direct hire opportunity working hybrid onsite/remote preferred for a client located in the Atlanta, GA area NO C2C or Sponsorship  Summary:  The Senior Data Engineer manages and organizes RNDC's enterprise data. They will translate requirements and designs into functional data pipelines while ensuring the continued quality and completeness of the information. Senior Data Engineers will combine basic information from different sources to create consistent and machine-readable"," Atlanta, GA, USA ", Posted 1 day ago
759, Environments and Test Data Lead , Cortex Consultants ,"Environments and Test Data Lead  Columbus GA/ Alpharetta, GA  12 months project Capture project/programme environment and data requirements Manage the provision of environments and data to meet those requirements Data Strategy - Manage and control data for various purposes and streams, not limited to: Automation Core Product Client specific customisations and configuration Ensure compliance with Industry standards and certifications Test Data Management: discover, profile, extract, generate, sub"," Alpharetta, GA, USA ", Posted 13 days ago
760, Data Analyst , Ledgent Technology ,"Location: Onsite. San Antonio, TX Duration: 6 months contract Pay Term: Up to $44/hr on W2  Our Investment and Financial Servicing client in San Antonio TX is looking for a Data Analyst.  The Data Analyst partners closely with business, functional and technical resources to ensure only quality deliverables are put into production and also provides ongoing support of solutions.  Responsibilities:Acts as a primary project resource with a focus on data cleanup and data governancePossesses a clear u"," San Antonio, TX, USA ", Posted 13 days ago
761, Sr. Data Analyst ," Softworld, Inc. ","Job Number: 240257  Sr. Data Analyst  The Senior Data Analyst will provide data-driven insights to the organization's decision-making team. Serves a primary role in advancing the research and fulfills analytics needs across the company. Essential Responsibilities: Identifies business intelligence and reporting needs. Identifies, collects, processes, and analyzes internal and external data related to various organizational functions and initiatives. Develops complex analysis on both quantitative "," Leominster, MA, USA ", Posted 13 days ago
762, Data Steward , Cquensys ,"The Master Data Management (MDM) Data Steward for Membership data will be responsible for establishing and maintaining the data quality in support of the MDM solutions built and maintained in the MDM tool.  The Data Steward will monitor match queues in the MDM tool, work with source owners to ticket and resolve matching and quality issues and serve as the main contact with membership domain sources and consumers.  This position requires technical skills, organization, keen attention to detail, e", Remote , Posted 60+ days ago
763, Engineer - HR Data Analytics (REMOTE) , Maximus ,"Maximus is seeking a remote Engineer, HR Data Analytics. The role will be primarily focused within the People Analytics and HR space.    The Engineer - Data Analytics Technology contributes to the successful delivery of analytic solutions. They are experienced in data, analytics, and data science development and implementation, data architecture, data visualization and communication, ETL/ELT layers, and performance tuning. With an emphasis on effective collaboration with key stakeholders, the En", Remote , Posted 5 hours ago
